chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
img_17_2, ,2,True,191,370,182,328,42.95346318982906,5432.75402424958,33.731484193468816,3627.5112376957995
img_17_2, ,1,True,241,385,242,344,41.012193308819754,5187.222209699523,33.731484193468816,3463.5668712627544
img_17_2, ,13,True,722,691,718,654,37.21558813185679,4707.027586917247,33.731484193468816,3142.9354967060153
img_17_2, ,19,True,816,685,800,646,42.15447781671598,5331.6983542582375,33.731484193468816,3560.035225181666
img_17_2, ,10,True,300,564,298,522,42.04759208325728,5318.179446690381,33.731484193468816,3551.008497870826
img_17_2, ,34,True,376,547,367,505,42.95346318982906,5432.75402424958,33.731484193468816,3627.5112376957995
img_17_3, ,12,True,974,810,976,774,36.05551275463989,4560.301253206853,33.731484193468816,3044.9646660693606
img_17_3, ,3,True,907,288,907,253,35.0,4426.8,33.731484193468816,2955.824371093237
img_17_3, ,7,True,492,96,491,55,41.012193308819754,5187.222209699523,33.731484193468816,3463.5668712627544
img_17_3, ,8,True,377,108,374,63,45.09988913511872,5704.233977809816,33.731484193468816,3808.781469691057
img_17_3, ,4,True,265,172,267,128,44.04543109109048,5570.866124401124,33.731484193468816,3719.7302472672286
img_17_3, ,5,True,231,149,231,99,50.0,6324.0,33.731484193468816,4222.606244418909
img_17_3, ,11,True,100,183,100,133,50.0,6324.0,33.731484193468816,4222.606244418909
img_17_3, ,2,True,64,249,59,198,51.24451190127583,6481.4058652733665,33.731484193468816,4327.707918930529
img_17_3, ,1,True,13,220,7,183,37.48332962798263,4740.891531347243,33.731484193468816,3165.546834974635
img_17_4, ,12,True,42,1064,41,1022,42.01190307520001,5313.665500951298,33.731484193468816,3547.9944853052316
img_17_4, ,14,True,446,986,441,943,43.289721643826724,5475.283993511204,33.731484193468816,3655.908978647583
img_17_4, ,15,True,421,1005,418,964,41.10960958218893,5199.5434199552565,33.731484193468816,3471.7938825474885
img_17_4, ,8,True,284,953,285,914,39.01281840626232,4934.3412720240585,33.731484193468816,3294.715412293285
img_17_4, ,5,True,853,742,852,705,37.013511046643494,4681.468877179469,33.731484193468816,3125.869657468502
img_17_4, ,0,True,1035,571,1033,537,34.058772731852805,4307.753575124743,33.731484193468816,2876.335728295323
img_17_4, ,16,True,648,86,642,46,40.44749683231337,5115.799399350995,33.731484193468816,3415.87705390481
img_17_4, ,11,True,175,1029,177,981,48.041648597857254,6076.307714656986,33.731484193468816,4057.21930722982
