ai_output_corrected_img_211_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_211_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_211_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_211_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_211_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_211_2.jpg.csv,532.73,3.0,5,1,4
ai_output_corrected_img_211_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_211_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_211_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_211_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_211_3.jpg.csv,932.28,5.25,8,2,6
ai_output_corrected_img_211_4.jpg.csv,2042.13,11.5,12,11,1
ai_output_corrected_img_211_4.jpg.csv,621.52,3.5,6,1,5
ai_output_corrected_img_211_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_211_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_211_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_212_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_212_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_212_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_212_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_212_3.jpg.csv,1158.78,6.75,10,2,8
ai_output_corrected_img_212_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_212_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_212_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_212_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_212_3.jpg.csv,858.35,5.0,8,2,6
ai_output_corrected_img_212_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_212_4.jpg.csv,1072.94,6.25,10,2,8
ai_output_corrected_img_212_4.jpg.csv,772.52,4.5,7,2,5
ai_output_corrected_img_212_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_212_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_212_4.jpg.csv,944.19,5.5,8,3,5
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,248.38,1.5,1,2,1
ai_output_corrected_img_213_1.jpg.csv,496.77,3.0,3,3,0
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,372.57,2.25,2,4,3
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,827.94,5.0,7,3,4
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,952.13,5.75,9,4,8
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,620.96,3.75,2,1,6
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,413.97,2.5,4,1,3
ai_output_corrected_img_213_2.jpg.csv,662.35,4.0,5,3,2
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,993.53,6.0,9,3,6
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,1034.93,6.25,8,4,5
ai_output_corrected_img_213_2.jpg.csv,165.59,1.0,1,1,0
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,993.53,6.0,8,4,4
ai_output_corrected_img_213_2.jpg.csv,910.74,5.5,5,6,1
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,165.59,1.0,1,1,0
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,206.99,1.25,1,2,1
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_2.jpg.csv,993.53,6.0,8,4,4
ai_output_corrected_img_213_3.jpg.csv,827.94,5.0,8,2,6
ai_output_corrected_img_213_4.jpg.csv,496.77,3.0,3,3,0
ai_output_corrected_img_213_4.jpg.csv,165.59,1.0,1,1,0
ai_output_corrected_img_213_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_4.jpg.csv,827.94,5.0,7,3,4
ai_output_corrected_img_213_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_4.jpg.csv,910.74,5.5,8,3,5
ai_output_corrected_img_213_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_4.jpg.csv,993.53,6.0,7,5,2
ai_output_corrected_img_213_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_4.jpg.csv,827.94,5.0,7,3,4
ai_output_corrected_img_213_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_4.jpg.csv,993.53,6.0,9,3,6
ai_output_corrected_img_213_4.jpg.csv,248.38,1.5,2,1,1
ai_output_corrected_img_213_4.jpg.csv,1159.12,7.0,8,6,2
ai_output_corrected_img_213_4.jpg.csv,1034.93,6.25,8,4,4
ai_output_corrected_img_213_4.jpg.csv,869.34,5.25,6,4,3
ai_output_corrected_img_213_4.jpg.csv,910.74,5.5,7,4,3
ai_output_corrected_img_213_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_4.jpg.csv,910.74,5.5,8,3,5
ai_output_corrected_img_213_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_213_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_1.jpg.csv,800.27,5.0,7,2,5
ai_output_corrected_img_214_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_1.jpg.csv,1040.35,6.5,8,5,3
ai_output_corrected_img_214_1.jpg.csv,800.27,5.0,9,1,8
ai_output_corrected_img_214_1.jpg.csv,880.29,5.5,7,4,3
ai_output_corrected_img_214_1.jpg.csv,1120.37,7.0,10,2,12
ai_output_corrected_img_214_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_1.jpg.csv,960.32,6.0,8,4,4
ai_output_corrected_img_214_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_1.jpg.csv,1080.36,6.75,8,5,4
ai_output_corrected_img_214_1.jpg.csv,1040.35,6.5,8,5,3
ai_output_corrected_img_214_2.jpg.csv,600.2,3.75,2,1,7
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,1000.33,6.25,9,3,7
ai_output_corrected_img_214_2.jpg.csv,280.09,1.75,2,1,1
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,1120.37,7.0,10,4,6
ai_output_corrected_img_214_2.jpg.csv,1120.37,7.0,9,5,4
ai_output_corrected_img_214_2.jpg.csv,200.07,1.25,2,1,1
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,760.25,4.75,2,4,6
ai_output_corrected_img_214_2.jpg.csv,800.27,5.0,7,3,4
ai_output_corrected_img_214_2.jpg.csv,1040.35,6.5,9,4,5
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,1120.37,7.0,10,4,6
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,1120.37,7.0,10,4,6
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_2.jpg.csv,1000.33,6.25,7,5,3
ai_output_corrected_img_214_2.jpg.csv,1040.35,6.5,8,5,3
ai_output_corrected_img_214_2.jpg.csv,640.21,4.0,4,4,0
ai_output_corrected_img_214_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,1320.44,8.25,14,4,13
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,800.27,5.0,6,4,2
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,1120.37,7.0,8,6,2
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,920.31,5.75,10,2,9
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,640.21,4.0,4,4,0
ai_output_corrected_img_214_3.jpg.csv,400.13,2.5,2,3,1
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,800.27,5.0,9,1,8
ai_output_corrected_img_214_3.jpg.csv,640.21,4.0,1,1,9
ai_output_corrected_img_214_3.jpg.csv,240.08,1.5,1,2,1
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,840.28,5.25,7,4,6
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,1120.37,7.0,10,4,6
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,920.31,5.75,11,1,10
ai_output_corrected_img_214_3.jpg.csv,800.27,5.0,6,4,2
ai_output_corrected_img_214_3.jpg.csv,720.24,4.5,7,2,5
ai_output_corrected_img_214_3.jpg.csv,960.32,6.0,9,3,6
ai_output_corrected_img_214_3.jpg.csv,320.11,2.0,2,2,0
ai_output_corrected_img_214_3.jpg.csv,880.29,5.5,9,2,7
ai_output_corrected_img_214_3.jpg.csv,880.29,5.5,8,3,5
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_4.jpg.csv,1040.35,6.5,9,4,5
ai_output_corrected_img_214_4.jpg.csv,720.24,4.5,7,2,5
ai_output_corrected_img_214_4.jpg.csv,440.15,2.75,3,3,1
ai_output_corrected_img_214_4.jpg.csv,1040.35,6.5,8,5,3
ai_output_corrected_img_214_4.jpg.csv,840.28,5.25,8,2,7
ai_output_corrected_img_214_4.jpg.csv,520.17,3.25,7,2,5
ai_output_corrected_img_214_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_4.jpg.csv,880.29,5.5,8,3,5
ai_output_corrected_img_214_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_4.jpg.csv,1120.37,7.0,9,5,4
ai_output_corrected_img_214_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_4.jpg.csv,1120.37,7.0,10,4,6
ai_output_corrected_img_214_4.jpg.csv,1040.35,6.5,8,5,3
ai_output_corrected_img_214_4.jpg.csv,1040.35,6.5,8,5,3
ai_output_corrected_img_214_4.jpg.csv,960.32,6.0,10,2,8
ai_output_corrected_img_214_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_4.jpg.csv,1120.37,7.0,7,5,4
ai_output_corrected_img_214_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_4.jpg.csv,800.27,5.0,9,1,8
ai_output_corrected_img_214_4.jpg.csv,840.28,5.25,8,3,6
ai_output_corrected_img_214_4.jpg.csv,840.28,5.25,9,2,7
ai_output_corrected_img_214_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_4.jpg.csv,1680.56,10.5,16,5,11
ai_output_corrected_img_214_4.jpg.csv,400.13,2.5,2,3,1
ai_output_corrected_img_214_4.jpg.csv,680.23,4.25,4,5,1
ai_output_corrected_img_214_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_4.jpg.csv,880.29,5.5,8,3,5
ai_output_corrected_img_214_4.jpg.csv,480.16,3.0,2,4,2
ai_output_corrected_img_214_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_214_4.jpg.csv,880.29,5.5,6,5,1
ai_output_corrected_img_214_4.jpg.csv,1120.37,7.0,9,5,4
ai_output_corrected_img_215_1.jpg.csv,884.45,5.75,8,2,8
ai_output_corrected_img_215_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_215_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_215_1.jpg.csv,922.9,6.0,10,2,8
ai_output_corrected_img_215_1.jpg.csv,999.81,6.5,11,2,9
ai_output_corrected_img_215_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_215_1.jpg.csv,769.09,5.0,9,1,8
ai_output_corrected_img_215_1.jpg.csv,1153.63,7.5,10,5,5
ai_output_corrected_img_215_1.jpg.csv,846.0,5.5,7,4,3
ai_output_corrected_img_215_1.jpg.csv,1076.72,7.0,9,5,4
ai_output_corrected_img_215_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_215_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_215_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_215_1.jpg.csv,538.36,3.5,1,1,5
ai_output_corrected_img_215_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_215_1.jpg.csv,769.09,5.0,9,1,8
ai_output_corrected_img_215_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_215_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_215_1.jpg.csv,846.0,5.5,9,2,7
ai_output_corrected_img_215_1.jpg.csv,846.0,5.5,7,3,6
ai_output_corrected_img_215_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_215_1.jpg.csv,769.09,5.0,7,3,4
ai_output_corrected_img_215_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_215_1.jpg.csv,1230.54,8.0,13,2,13
ai_output_corrected_img_215_1.jpg.csv,922.9,6.0,8,4,4
ai_output_corrected_img_215_1.jpg.csv,999.81,6.5,10,3,7
ai_output_corrected_img_215_1.jpg.csv,1153.63,7.5,11,4,7
ai_output_corrected_img_215_1.jpg.csv,999.81,6.5,9,4,5
ai_output_corrected_img_215_1.jpg.csv,692.18,4.5,8,1,7
ai_output_corrected_img_215_1.jpg.csv,999.81,6.5,10,3,7
ai_output_corrected_img_215_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_215_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_215_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_215_1.jpg.csv,153.82,1.0,1,1,0
